VALUE	ABB	AVL
1431605528	34	16
30255670	32	17
127133225	41	16
1752716027	44	15
132894991	42	17
1746513879	40	16
105600155	41	18
934173215	37	17
748495311	36	18
1635904824	35	15
664110463	41	16
1720711159	30	16
1708996549	39	16
1766659315	38	14
926177933	37	16
229049340	37	15
1200582457	36	17
2121439183	40	16
476464168	34	16
1611956753	43	15
1779642782	33	15
2100417361	31	14
808995967	32	17
1391712319	43	15
133151929	41	17
107751074	41	16
790494673	37	18
864967822	42	17
1061684586	34	17
579099841	37	16
1948424544	33	17
345806467	36	16
609355512	36	16
2075557770	34	14
2098522494	31	15
742250503	31	17
1674588001	33	16
56639002	46	17
1676423718	36	17
275599665	40	15
1692543826	31	15
193050533	37	14
1996310824	37	17
1254056727	40	15
1959709848	25	15
775005110	32	16
1483106068	38	17
1012808657	31	16
748960645	37	17
1959570236	29	15
477281762	35	17
381119780	42	15
1912503949	26	16
1286277729	39	16
1772832099	44	16
2045655879	30	16
1394028803	43	15
415843124	29	16
763140053	33	16
308229742	33	16
994942965	35	16
564080950	37	17
654036209	35	17
1604298477	43	14
492155072	31	15
605075055	35	16
199065332	38	16
19259425	34	16
661714057	31	17
1875489050	35	17
294859090	31	16
206774235	44	15
2068539583	34	14
143686267	40	15
1460830963	43	17
1880765783	38	16
918691377	36	16
796453383	30	18
746090793	35	18
1667652022	36	17
608539971	34	17
1223372555	48	17
2048771802	36	16
373560272	41	15
362166637	36	16
1674120253	34	15
271732503	32	16
1756195440	35	15
2089963377	31	17
1034872557	36	18
2064425182	40	15
937422695	31	17
1598953507	43	16
570977743	36	16
394237524	38	15
2091108579	31	16
1176052799	34	18
593302857	33	17
2110368004	37	15
1837766856	32	16
321308259	33	17
257743447	38	14
2044541092	28	17
242364195	38	16
401429714	36	16
1357888407	36	16
2123129978	40	16
1320121091	40	17
6858142	31	17
721737123	31	18
840289465	39	17
615398113	41	16
1945109679	36	17
741577620	33	17
988958385	38	17
159792668	37	16
268214225	43	14
1260690889	30	15
1915988108	27	15
210693955	44	16
148079798	34	17
1832929643	39	17
1148116650	49	17
1747033305	44	16
256423738	40	15
1542354174	38	17
1690658236	30	14
1432476537	30	15
2135657031	33	16
1653542592	28	15
1122759746	34	16
309481643	31	17
1911286039	31	16
1019817190	38	17
551845838	31	17
165232105	33	15
230221949	36	15
527492168	30	16
1485353196	43	16
237080091	39	15
1249229292	36	16
178159014	40	15
852478204	37	17
1046855323	38	18
919736634	38	17
1841436589	35	17
1206647991	43	17
1187950859	42	18
954643830	43	17
975152451	48	17
1398644814	44	15
1102723628	35	17
660598446	34	16
399277816	40	15
702273285	43	17
917022185	38	16
1941631991	31	16
245447873	38	16
202015074	39	15
1929805374	31	16
1898990466	35	16
1324774820	40	16
91803369	50	15
1662792857	27	16
197108362	39	15
643649207	35	15
1828024963	33	17
427330311	36	15
1171141376	36	17
1165894511	43	19
664410402	40	15
272887020	36	16
1344053525	35	16
1516888606	39	16
1319742343	39	16
116306511	40	17
1210841548	43	16
378906686	36	14
1304257371	33	15
18001730	36	16
1354059137	38	16
555418537	40	16
1120725359	34	18
2014657584	41	15
954696354	40	17
1822998644	32	17
784196121	32	17
748844697	37	18
2068446518	38	15
986211195	36	16
531166423	32	16
1819953336	37	16
163502368	37	17
622969793	37	15
1335262545	31	15
360610730	36	16
1266619000	36	15
1015803860	35	17
787941042	34	17
290276728	32	16
34214724	32	15
1452351444	45	16
563163748	37	16
1378268249	42	16
821756403	31	17
1882906091	38	15
1494574761	38	18
2032597951	35	15
114329129	39	17
651348484	42	17
2050599681	37	15
1468388267	40	18
1206767021	46	17
1023841392	36	17
1335562203	36	15
13979727	34	17
699356389	35	17
2119758324	41	16
762824424	34	16
620319259	31	16
958485871	42	15
1293990848	35	16
292788947	31	16
1121988239	36	18
1916960641	29	16
1628051492	39	15
1482598970	44	17
1036095993	32	17
496371705	35	16
123056364	40	17
1326372722	36	16
530586429	29	15
1575407808	45	16
1889536470	35	15
1908854678	30	15
249680563	43	16
1624958914	39	16
1255945791	36	16
134794866	41	17
1739288043	41	15
1907294275	35	17
37910900	39	17
1060192662	37	17
966577649	37	18
1061752292	38	17
248271217	40	16
980557376	36	17
1761108681	38	16
220545893	40	15
1743381801	37	16
233944292	38	16
1179031765	39	17
889889001	38	16
526733239	37	16
153536356	38	17
659365994	34	16
7301084	30	17
1636135326	38	15
1695461987	32	16
503672789	37	15
1759191690	34	15
874351061	39	16
1034259218	37	16
1187115851	35	17
616403884	42	16
795630248	35	17
1436796414	44	15
93879150	44	15
2051576040	38	16
1571591281	37	17
1833167193	39	17
1811386667	36	17
1609502181	39	15
745876208	32	18
630480668	33	18
523770825	34	17
994147425	34	15
1611038045	40	16
137395859	35	15
1214693319	40	17
1206936198	45	17
371340151	37	16
246241436	34	15
2096825199	30	16
898073391	41	16
399777792	35	16
608707545	34	17
905374475	45	16
2035913119	37	16
156685884	41	16
1409047264	41	15
1647621161	39	15
1031036946	33	17
295822834	37	17
687253364	41	16
1647440830	39	14
1091453082	39	17
2124049779	38	17
1741319980	42	15
995545474	32	15
1548157412	32	17
1427003525	37	16
659448494	35	16
1010175945	34	16
25396085	34	15
1289929162	34	17
1533946770	39	17
1019543511	40	18
753483559	36	17
1671342629	31	16
86753182	43	16
1960419757	28	16
2042682781	34	15
332994618	29	16
1909761308	30	15
793272524	34	18
732772410	39	17
370985205	34	17
1698646999	36	16
621201881	37	16
527671090	34	15
960210615	35	16
121339395	41	16
1558708036	40	17
1256033449	35	17
808592759	37	17
1058665218	37	17
200002883	40	15
785158890	34	18
652501550	38	15
1195548358	33	16
185832654	35	15
2079505075	32	15
1854996852	32	16
1196008599	32	16
2104901161	33	15
997442366	36	17
582471722	37	16
976961024	38	16
1750925926	35	16
106330703	40	17
1063714206	35	17
1563862035	39	16
1529836	33	16
1396708824	39	15
1326139696	37	16
794802360	32	18
2129481234	39	16
1697124901	33	16
345965711	35	16
603199468	31	16
77312343	41	16
1306176326	37	16
724538863	41	18
1636020379	37	15
414726127	32	16
1533131622	39	16
547201949	39	15
614729011	42	16
170806865	38	15
1199703499	34	16
1810277369	35	16
356639519	31	16
1131724927	37	18
1517790573	44	16
1552648119	46	16
1089142440	42	18
367749291	39	15
2135119841	32	16
2066103464	36	14
2118675217	29	17
93966896	45	15
982334022	33	16
1535053605	41	17
95496733	45	15
231559198	33	16
713709653	37	17
890299093	38	16
213556784	40	14
263350906	34	14
1236264805	40	17
816756252	36	17
340663250	39	15
394957483	37	15
1541295115	33	17
1976683629	34	14
809683611	32	18
926943090	39	16
376401931	40	16
1424412622	36	15
1097749955	36	17
1576105430	44	16
1087206343	41	17
1454389474	45	17
560346709	33	16
457513268	38	18
859553945	32	17
1649489149	34	15
825262559	35	17
847190138	32	17
1568108965	46	16
796454129	30	18
941157035	35	16
402959339	30	16
184024086	42	17
1036653768	34	17
634518537	36	16
897733739	39	16
1926952861	29	16
848075322	36	16
1161084645	37	18
1015734018	39	17
1664831574	35	15
1501747895	36	16
1410691502	35	15
1058643042	35	17
1330947877	35	17
72891465	44	18
1985586132	36	17
1707349808	33	17
1497304087	42	17
935852439	38	16
1135971590	41	17
437026782	36	17
242758265	38	16
1696318300	32	16
894540050	35	16
1102312211	31	17
1198323801	41	17
1719802609	31	15
1949502349	36	17
618949119	36	17
368773090	41	17
743175736	34	16
1021908458	35	17
552797176	36	16
1779829504	35	16
1656426996	26	16
1450530915	38	15
1559298718	37	16
357018670	37	17
464131913	31	17
427549088	38	15
2021850244	36	17
1965879808	30	17
1838240590	36	18
933009638	37	17
1149344037	44	16
1911132055	32	17
771112122	34	18
709210197	33	18
1260952494	33	15
1706964561	30	15
1845181788	35	16
1697979276	35	16
1949722827	35	17
1394016440	44	15
445035678	32	15
904551390	45	16
444856593	35	15
17354640	37	16
706570091	37	18
1063805712	34	17
386127730	39	16
1449745828	41	16
2085714171	30	16
938924907	40	17
1082091684	47	18
1594657519	42	15
241972174	36	15
493906754	35	16
1951676189	33	17
706104087	34	17
921455843	40	17
1826042785	36	17
524500248	32	16
612212785	34	17
611568776	40	17
1673844285	35	15
375861193	41	16
1382680898	50	14
235570835	33	15
1636813687	34	15
942161812	35	17
2080752623	35	15
1187309316	34	17
744400991	36	17
1327285415	41	18
1632344994	38	16
1648952381	38	15
1772142008	43	16
1649699634	33	15
208038824	44	16
688464073	40	18
2035827365	40	17
1657784652	35	15
626694596	39	16
827268624	32	16
592392689	32	17
73868467	40	18
1069240798	38	17
1086299443	46	18
2025544656	35	16
1775344886	38	15
2007755286	29	16
1704103793	27	17
152361486	40	17
472484424	38	16
168188921	38	16
1826205771	35	17
848345617	36	17
1550869820	41	17
2061776606	43	16
337675656	30	14
345547984	33	16
1995045581	36	16
1524984972	44	17
1089948975	41	16
1174847348	40	18
1009846319	38	16
591417708	34	17
799505709	36	18
512062305	34	16
799456532	35	18
1487969782	46	17
400406022	38	16
309757537	28	16
2114664378	29	16
1227674646	45	16
902150226	41	16
41049197	36	16
149431797	36	16
1988449669	37	17
2066593853	40	15
1924776683	32	17
1848721308	33	16
1623213998	39	17
2077138169	36	15
173722084	40	16
1791402920	36	17
1755860292	39	15
1022067701	35	17
1194789092	32	17
1670153251	33	15
1359743357	31	16
1540337076	35	17
1517715184	42	16
737244682	43	18
482802403	37	15
545078885	38	16
1747091001	43	16
1074220111	43	18
1344584594	37	16
111669658	34	15
1873676643	33	16
685070728	47	16
512075681	32	16
35950532	34	18
652251458	42	16
1739750327	39	15
938100758	36	16
693300655	42	17
1889182124	36	15
779066780	39	16
612410860	36	15
1666475159	31	16
480304440	34	16
88141210	43	15
1596129680	45	16
654026524	34	17
1879544130	38	17
1204506325	38	16
1676094225	35	17
926849574	38	16
727175928	38	18
888353934	41	16
319703002	33	17
97407464	46	17
1625598616	42	16
802505405	28	17
642486349	39	16
1225205969	51	16
1876725516	35	17
1987070943	34	16
1336875628	41	17
1602918512	43	16
524658023	31	17
1848951309	35	15
1638869044	37	15
1176909481	34	17
1441217988	44	16
429486155	38	15
1870210136	34	15
1182916465	40	17
1208552935	46	16
335137348	33	17
701907976	37	17
1688857375	35	15
423278559	29	15
150554009	34	16
195400251	40	15
155339041	35	16
1355060334	40	17
1871494476	41	15
1082188616	45	18
2082236262	36	16
612364762	36	15
1401891618	38	15
32160078	33	16
90479731	44	14
56913376	42	16
674646428	37	17
1315685700	34	17
1933638892	34	17
514233723	33	15
505077680	36	17
1389073756	39	16
1038891747	40	17
206545341	42	16
880459153	40	16
68317580	42	17
1647763330	41	15
1309945308	36	16
1938527717	31	17
683196147	42	16
371014595	35	17
126181417	37	14
1385104123	39	16
2059871970	39	16
549459976	38	15
1535658132	42	17
107788573	43	17
704799018	39	17
743234818	34	16
1979283049	36	16
1786987634	36	17
677987432	32	16
444164163	41	15
1041395604	38	15
710147511	31	17
534643894	36	17
1098308980	35	15
1384793939	41	16
1850329595	36	16
884464225	40	17
1899027662	36	16
207923627	43	15
126054333	36	17
790435761	37	18
414468969	33	16
1006513486	40	18
858753342	36	16
2062232299	40	14
168975146	38	17
649797411	34	15
597944798	34	16
539989741	39	16
775978828	34	16
1983048921	35	17
452378063	39	16
1325438805	41	15
1371223406	35	15
560166636	36	17
2030237823	35	16
2114458224	30	16
391966037	41	16
1669741809	30	15
644962009	38	16
836130201	36	18
563653765	40	17
1355109520	41	17
1370774095	40	15
1661962746	32	17
592419811	33	17
1073620042	45	18
398943323	41	16
343963825	32	15
1281543670	36	14
524997656	31	16
1134399587	40	17
1696012639	34	16
1531511143	39	17
1993152929	38	16
1610761290	38	16
1700486289	35	15
495466692	36	16
61222440	39	16
92992383	42	16
1271445520	34	16
2044271361	30	17
545370446	41	16
449400677	36	15
1268011119	35	15
1105537083	34	17
332154852	36	16
1234985696	39	17
1497503120	43	17
2001896661	36	17
1879947705	38	17
186149673	36	14
418066779	32	15
1087573577	42	18
1556923769	46	16
2080029525	36	15
1679993388	29	17
483060163	36	14
331489200	30	16
2023957213	36	18
1764603833	40	16
856486856	33	17
1010873152	34	16
1313132824	35	17
240514351	41	15
856542433	32	17
776410466	39	17
1941000641	35	16
1352009125	32	17
837632906	35	17
2033993024	39	17
475970998	35	16
734420620	46	17
431879822	40	15
925371675	41	17
2002431739	32	17
1537416905	43	15
1257526528	38	15
1089933787	39	16
887436378	39	15
1111939541	35	18
822397844	33	17
1073586051	46	18
1530006320	39	16
1909971421	34	17
483026172	36	14
1462552197	42	15
1442481161	43	17
966086336	36	16
1794041397	36	16
1318954727	34	17
583206521	40	16
503044606	39	16
182344231	42	17
1896339346	35	17
743558957	36	17
1038886665	41	17
525266164	34	16
537075950	34	14
243412142	36	16
1362899071	38	15
423585326	29	15
719383140	28	16
2097319691	33	15
855465149	32	18
1644754816	37	15
1952267782	32	18
245398406	40	16
754797696	35	17
894717922	38	16
1132834784	43	18
1866737237	36	15
1717115766	27	16
58937188	44	17
1249259910	40	17
1479603540	44	17
541963360	42	15
564328459	37	17
774601053	35	16
1508049696	38	17
210886209	46	16
2093555780	32	17
2091256218	33	17
713930815	36	16
128416364	44	17
1840111916	33	17
1457489772	43	17
1167303029	45	17
217894432	36	15
1994565723	34	15
1410715171	34	15
1580793503	37	14
270667401	29	15
2130098312	34	16
1530629546	39	17
1126132550	33	18
1627369480	43	16
1335413681	32	15
1371530957	32	14
234683528	36	16
82647955	41	16
356882093	35	17
2101420765	39	16
1799763721	33	15
415819281	29	16
1203197027	39	16
1131883613	34	18
957782642	40	15
1767525487	40	15
1906484667	36	15
318348690	31	17
1978411696	37	16
1852556799	34	15
262121260	34	14
544858863	40	15
1980973163	36	16
2102233176	37	16
2002348635	31	17
1000792544	35	16
172643961	35	14
1849430710	31	15
264024068	39	16
1753437464	42	15
2120098112	38	16
246638732	41	15
1136583363	37	18
1098747014	37	16
1874008212	34	15
324513396	32	17
322794323	34	16
2108691740	32	15
407161351	33	16
679676417	33	17
2062628857	40	15
59441424	42	16
1095495698	45	16
1118342237	33	16
1191325038	34	17
2053278340	30	16
738384076	36	16
950326057	34	18
224143383	38	14
569312124	35	16
655399208	34	17
486264643	34	15
1114170987	33	18
488888724	31	14
441014172	31	15
969035974	34	18
1489681268	42	16
613658133	41	16
670983037	35	17
1753705336	41	15
219611949	39	15
643597501	36	16
2000344068	32	15
1356195312	38	16
1742344515	41	15
1726868632	26	15
1680708708	30	16
2065138839	39	15
1688076724	28	15
2087870059	31	15
597331608	34	16
1603221934	44	15
2147311484	29	15
1692827306	31	15
574080523	37	16
1191152874	33	18
1598621999	43	15
1312464599	35	16
2141478931	36	18
1822765382	35	17
1881776723	43	15
649394491	34	16
161546377	41	17
848464062	39	17
1138283215	39	18
602560549	34	15
1817500036	32	15
480480836	37	16
1216218682	43	16
340999425	40	14
86702524	40	16
1435830632	44	14
984596926	37	16
2087046593	29	15
644542296	36	15
579457794	37	16
1666431577	33	16
177767357	43	17
497112985	35	15
1207024654	43	17
118153768	44	17
1094444593	48	17
662762940	39	16
117981604	43	16
639788251	33	15
1236843463	38	16
1309134478	35	16
90926602	46	16
401824414	37	15
1303129761	36	17
1913691984	30	16
136117489	35	16
1952524253	31	16
2075238362	38	16
984581551	39	16
943323820	34	16
530315263	36	15
654597939	32	17
1423804656	39	17
1746533946	40	16
995597365	33	15
1510507181	40	16
1034880930	35	18
1980194291	39	16
1450070126	42	16
1679423226	33	17
412168437	35	16
969018055	35	18
1857190583	36	16
909281422	37	17
28559061	35	16
1975344352	34	17
2003726015	40	16
691322001	43	16
2093325956	32	15
496030619	35	16
1928165464	28	16
1254976787	33	16
586957221	36	17
182506230	39	16
410622900	32	16
353165558	33	17
318623719	31	17
215663505	39	14
280920272	34	16
1303205270	37	17
1158987326	37	17
811235535	36	18
1957803210	27	17
435308334	38	16
410285833	29	16
805916927	34	17
1945815515	36	16
1445166763	43	17
638627570	34	16
1248401993	40	16
977106342	40	16
1050796008	40	17
69936401	44	17
686813277	40	16
1960077430	27	15
98495462	48	16
514673981	33	15
1816319798	32	16
789817464	34	17
460516290	37	16
164866769	32	15
570499280	36	16
1715493077	31	17
751823990	36	17
753005511	32	17
2126115977	35	16
1104989548	38	17
1071629230	43	18
194295835	43	15
1385909820	42	15
227350853	34	14
1353283161	31	16
49661708	44	18
37670415	39	17
1788591495	38	16
459947541	36	15
843587342	34	17
1586923363	38	15
1905114305	34	16
1482214912	43	17
687841708	41	16
734736999	44	18
385527272	43	15
757778109	31	17
1421550276	39	17
198121055	45	16
856273572	30	16
1936224258	30	16
2014440853	37	15
1646091036	36	15
249256900	45	16
31823974	32	15
69106668	41	17
1964749977	31	16
783647964	30	18
822112179	36	17
1943382306	30	17
1888637513	38	16
1893741410	38	16
2137678141	31	17
1127063685	32	17
2121092263	41	17
1343477654	37	15
1176725393	36	17
11279030	33	16
984585502	39	16
1636672935	36	16
854866372	40	17
424025217	31	15
1394303592	43	15
189597636	36	15
1111866925	35	18
2129040591	37	16
575124909	40	16
1869645035	38	15
1403107219	41	15
773245964	32	17
578434959	39	16
1191847829	33	17
640203169	39	17
77042347	38	16
1441104729	43	16
672027143	34	18
146149015	35	16
1258371058	40	16
1455675107	42	18
968261195	37	16
1054269717	38	17
1196828972	35	17
714518957	33	16
1044464210	38	17
176409010	40	16
688127572	41	17
240458217	39	14
1353134403	32	17
699406602	35	17
1225043719	50	16
842323690	35	16
1554272974	40	15
1649068936	36	16
89143634	47	15
1743870610	35	15
613452213	40	16
70700577	34	16
171511871	41	16
335613600	30	16
1473807797	39	15
944757835	32	17
914048559	39	17
518171978	34	18
1584961004	37	15
991090906	33	16
1959276708	25	15
109504499	43	16
1137239922	37	17
1070164118	38	17
1565179607	41	16
2105501117	33	15
2124433835	35	16
614524931	43	15
672536426	34	17
1021414398	35	17
790933941	35	18
1360663998	33	14
1261872615	34	16
2144068345	32	15
2060070600	38	16
339432686	37	16
838908387	35	17
1466859926	42	16
1988501622	37	17
928052022	36	17
1063246888	38	17
454470187	35	18
998752599	41	16
1234758760	39	17
790083788	37	17
325076748	32	17
32032947	36	17
1704132347	27	16
843248727	36	17
1616993952	40	16
547739606	36	17
655041787	32	17
1726498451	32	15
1684979528	31	15
1725205905	28	15
1144194410	33	17
1642996997	42	16
1702156093	31	13
1758719342	31	15
168049775	30	16
576086843	38	17
402169635	40	17
1528713773	41	18
1837959458	38	16
398754332	38	16
1441300725	46	17
29908496	35	16
1237662720	39	17
760677003	32	17
2018410118	35	17
18231094	34	16
1823923891	31	16
325396657	30	16
